node,mae_pu,rmse_pu,n_valid
l2925506.3,0.003594428300857544,0.004328956361860037,288
l3235241.3,0.0035936248023062944,0.004430396482348442,288
l3728042.1,0.003592965891584754,0.004399978090077639,288
l3066808.3,0.0035922452807426453,0.004328109323978424,288
l2804254.1,0.0035916545893996954,0.004408825188875198,288
l2935554.1,0.0035912804305553436,0.004380255937576294,288
l3066809.3,0.003590818028897047,0.00444260286167264,288
l3235243.3,0.0035893251188099384,0.004334589000791311,288
l3235258.3,0.0035893102176487446,0.004340851213783026,288
l2841618.1,0.003588787280023098,0.00438793795183301,288
l2729429.1,0.003588631749153137,0.004404403734952211,288
l2820528.3,0.0035884471144527197,0.004326741676777601,288
l3160123.1,0.0035872161388397217,0.004509024787694216,288
l3066812.1,0.0035870878491550684,0.004400994628667831,288
l2803194.3,0.0035867479164153337,0.00434147147461772,288
l2879069.1,0.0035849930718541145,0.004374619107693434,288
l2858166.1,0.0035846875980496407,0.004383076913654804,288
l3103822.3,0.003584181657060981,0.004336762707680464,288
l3727711.1,0.0035829171538352966,0.004410995170474052,288
l3195751.1,0.0035818566102534533,0.004362523090094328,288
l2857591.1,0.0035807108506560326,0.004359583370387554,288
l2691944.1,0.0035806847736239433,0.0044037215411663055,288
l2929261.1,0.003579607931897044,0.004376319702714682,288
l2916625.2,0.003578583477064967,0.004545193165540695,288
l3141390.2,0.003578341566026211,0.004664452280849218,288
l2915534.1,0.003578171133995056,0.004363188985735178,288
l2954348.1,0.003577516647055745,0.004380941856652498,288
l3176656.1,0.003576145740225911,0.004351604729890823,288
l3254217.3,0.0035759015008807182,0.0043455869890749454,288
l3178973.1,0.003575243055820465,0.004347977228462696,288
l3160115.2,0.0035718216095119715,0.004374291282147169,288
l3784018.1,0.003571786917746067,0.004367074463516474,288
l3728041.1,0.003571651875972748,0.004407802131026983,288
l2897773.1,0.0035715901758521795,0.004369920585304499,288
l3197647.1,0.0035706129856407642,0.004371452610939741,288
l2822868.1,0.003570538479834795,0.0043890150263905525,288
l2973154.1,0.00357044767588377,0.004367227200418711,288
l3197631.1,0.0035699461586773396,0.004366812761873007,288
l2876797.1,0.003569874446839094,0.004368389490991831,288
l2785521.3,0.003569863736629486,0.004287438932806253,288
l3235268.3,0.0035693140234798193,0.0043082404881715775,288
l3066826.2,0.0035685577895492315,0.004468759521842003,288
l3645812.3,0.0035670006182044744,0.004285947419703007,288
l3649305.1,0.003566495142877102,0.0043768263421952724,288
l3082983.2,0.003565429011359811,0.004303176421672106,288
l3122847.1,0.0035647591575980186,0.004344753455370665,288
l2879067.1,0.003563428996130824,0.004322640132158995,288
l3085403.1,0.003561916761100292,0.0043657440692186356,288
l2673319.3,0.0035614375956356525,0.004358814563602209,288
l3091052.1,0.0035596201196312904,0.004399229306727648,288
l3197642.3,0.0035590147599577904,0.004378956742584705,288
l3197661.3,0.003558926749974489,0.004257997032254934,288
l2746587.3,0.003557381918653846,0.004313452169299126,288
l3645809.3,0.003557204268872738,0.004251767415553331,288
l2879081.1,0.0035570263862609863,0.004297053907066584,288
l2729414.3,0.003556450130417943,0.0044602882117033005,288
l2691966.2,0.003555993316695094,0.004412457812577486,288
l2673300.2,0.003552455920726061,0.004486209712922573,288
l2710543.3,0.00355095905251801,0.004290726035833359,288
l2851933.1,0.0035507616121321917,0.004353433847427368,288
l2763811.3,0.003550483612343669,0.00428333505988121,288
l2785531.1,0.00354946730658412,0.004350948613137007,288
l2973153.1,0.003549453802406788,0.004356552846729755,288
l3235245.3,0.003549044020473957,0.004302267916500568,288
l2991908.1,0.003548771608620882,0.004344488028436899,288
l3179608.3,0.0035473485477268696,0.004265231546014547,288
l3216368.3,0.003546780673786998,0.004264066461473703,288
l3122818.3,0.0035467753186821938,0.004292288329452276,288
l2763812.3,0.0035463450476527214,0.004280237480998039,288
l3649297.1,0.003545912681147456,0.004333764314651489,288
l2951995.3,0.003545135725289583,0.004279438406229019,288
l3101194.3,0.0035442481748759747,0.0042796628549695015,288
l2766499.3,0.003544118255376816,0.004254569299519062,288
l2766719.1,0.0035439124330878258,0.004308052361011505,288
l2785535.2,0.003543219994753599,0.004240754991769791,288
l2851933.3,0.0035424132365733385,0.0043164584785699844,288
l2897769.3,0.0035423950757831335,0.004321263171732426,288
l3177881.3,0.00354087445884943,0.004281137138605118,288
l3085388.2,0.003540647914633155,0.0046328152529895306,288
l3066810.3,0.003539728932082653,0.004306103102862835,288
l3181545.3,0.0035392504651099443,0.004295630846172571,288
l3179674.2,0.003538740100339055,0.004187172744423151,288
l2673331.2,0.00353838293813169,0.004327836446464062,288
l3649301.1,0.0035383424255996943,0.004312495235353708,288
l2897554.3,0.003536181291565299,0.0042485520243644714,288
l3645810.3,0.003535873256623745,0.004208563361316919,288
l2973163.2,0.003534697461873293,0.004592340439558029,288
l2785546.1,0.003534317947924137,0.00430914293974638,288
l3122837.3,0.0035334171261638403,0.004266443662345409,288
l3104117.3,0.003531774738803506,0.004299534019082785,288
l3048222.3,0.003531165886670351,0.00427209259942174,288
l3254204.1,0.003530658781528473,0.004314289428293705,288
l2991914.3,0.0035293479450047016,0.004240547772496939,288
l3645811.3,0.0035238717682659626,0.004218473099172115,288
l2690868.3,0.0035233991220593452,0.004300080239772797,288
l3216339.2,0.003522742073982954,0.004598299041390419,288
l2766724.3,0.0035218175034970045,0.004251606296747923,288
l2897805.1,0.003520404687151313,0.004284015391021967,288
l2841632.2,0.003519778372719884,0.0041555967181921005,288
l2841631.3,0.0035196037497371435,0.004346797242760658,288
l3122822.1,0.0035183776635676622,0.004349867347627878,288
l2935560.3,0.003516854951158166,0.004300090484321117,288
l3157708.3,0.003516582539305091,0.004234669264405966,288
l3727710.1,0.0035149711184203625,0.004255727864801884,288
l3047073.3,0.0035142009146511555,0.004288326017558575,288
l2821770.1,0.003512962721288204,0.004354255739599466,288
l3104115.2,0.0035124081186950207,0.004518377594649792,288
l2983432.1,0.0035119587555527687,0.004290347453206778,288
l3029507.2,0.003511581104248762,0.004518096800893545,288
l2914324.1,0.003509837668389082,0.004327800590544939,288
l2973166.3,0.0035070287995040417,0.004271394107490778,288
l3649298.1,0.0035044157411903143,0.004298822022974491,288
l2766727.2,0.0035037200432270765,0.004460691474378109,288
l2763072.2,0.0035021353978663683,0.004603584297001362,288
l2954339.2,0.003501652041450143,0.004501998424530029,288
l3235275.2,0.003500388702377677,0.004598864819854498,288
l2745806.3,0.003498742124065757,0.00426463782787323,288
l2860491.2,0.003498296719044447,0.004428722895681858,288
l2841622.1,0.003495304612442851,0.004269213415682316,288
l3649300.1,0.003494149772450328,0.004303267225623131,288
l2710532.3,0.0034926417283713818,0.004293097648769617,288
l2748126.3,0.003488874761387706,0.0042772190645337105,288
l2804260.2,0.0034885257482528687,0.00449770363047719,288
l2862616.3,0.0034881557803601027,0.004252252634614706,288
l3122848.3,0.0034879548475146294,0.004198426380753517,288
l3778577.3,0.003487933427095413,0.004242877941578627,288
l3086079.2,0.0034869536757469177,0.004361374769359827,288
l3176660.2,0.003486357629299164,0.004183937329798937,288
l2673314.3,0.003484163898974657,0.004194993991404772,288
l3207907.1,0.003483387641608715,0.0042579094879329205,288
l3235255.2,0.0034826819319278,0.004428079817444086,288
l3727712.1,0.003481923369690776,0.0042543476447463036,288
l3066817.1,0.0034817333798855543,0.004299233201891184,288
l3085389.2,0.0034804295282810926,0.004450786858797073,288
l3254209.3,0.003480259794741869,0.0042474414221942425,288
l3142099.2,0.0034793387167155743,0.00427763257175684,288
l3029495.2,0.003478580852970481,0.0045394510962069035,288
l3141395.3,0.0034784020390361547,0.0043186284601688385,288
l3141402.3,0.0034773005172610283,0.004241824150085449,288
l3160103.3,0.0034763035364449024,0.004224698059260845,288
l3141396.3,0.003474767319858074,0.004266746807843447,288
l2936275.2,0.003473642049357295,0.0044213091023266315,288
l3254229.2,0.0034736304078251123,0.004154965281486511,288
l3225319.2,0.003472671378403902,0.004560543689876795,288
l2897767.3,0.00347191677428782,0.0042610024102032185,288
l3048200.2,0.00346837448887527,0.004528678022325039,288
l2673303.3,0.0034664596896618605,0.004353647585958242,288
l3728037.1,0.003465730231255293,0.004262823611497879,288
l2822859.2,0.003465691115707159,0.004475049674510956,288
l3197653.2,0.003465518355369568,0.004178341012448072,288
l3235248.3,0.0034642135724425316,0.004235993139445782,288
l3179699.2,0.003463990520685911,0.0043650525622069836,288
l2804269.2,0.003461968619376421,0.004222530405968428,288
l3104130.2,0.0034619353245943785,0.004518559202551842,288
l2916607.3,0.0034612964373081923,0.004231940023601055,288
l2766716.3,0.0034595865290611982,0.00423852726817131,288
l3207907.3,0.0034585532266646624,0.004323229193687439,288
l2952014.1,0.003457586048170924,0.004364841151982546,288
l2841616.1,0.0034573839511722326,0.004221852403134108,288
l2691973.1,0.003456349950283766,0.0042371079325675964,288
l2804247.2,0.003455596510320902,0.0044586071744561195,288
l3649306.1,0.003455427475273609,0.004245666321367025,288
l2935567.2,0.003454305697232485,0.00432766554877162,288
l3254227.2,0.0034509773831814528,0.004180109594017267,288
l3197640.3,0.0034508679527789354,0.004193573258817196,288
l2748130.2,0.0034505678340792656,0.004414544440805912,288
l2729207.3,0.00344994873739779,0.004187159705907106,288
l2991933.3,0.003447536379098892,0.004220922011882067,288
l3141411.3,0.003444456495344639,0.004237025044858456,288
l3179646.2,0.003443595487624407,0.004433981142938137,288
l2841645.3,0.0034423843026161194,0.004253207240253687,288
l3728038.1,0.0034418930299580097,0.00435389531776309,288
l2785529.3,0.003441224107518792,0.004180567804723978,288
l2673318.3,0.0034403912723064423,0.004379939287900925,288
l2783231.2,0.0034378122072666883,0.004110268782824278,288
l3254208.3,0.003436940023675561,0.00422639911994338,288
l2766725.3,0.0034312403295189142,0.004200662951916456,288
l2841621.3,0.003430086188018322,0.004152580630034208,288
l2804272.2,0.0034257981460541487,0.004163729026913643,288
l2861223.2,0.0034215806517750025,0.004281683824956417,288
l2691967.2,0.0034202325623482466,0.004013111814856529,288
l2785528.2,0.0034197692293673754,0.0044004060328006744,288
l3197646.2,0.003417358733713627,0.004283049143850803,288
l3179650.2,0.0034173079766333103,0.004105030559003353,288
l3649299.1,0.003410525619983673,0.004267656709998846,288
l2814529.2,0.0034100981429219246,0.004193604923784733,288
l3122849.2,0.0034093039575964212,0.004498573020100594,288
l3649304.1,0.0034076524898409843,0.004306755494326353,288
l2804270.2,0.0034063735511153936,0.004138896241784096,288
l2766726.2,0.003401375375688076,0.004395233932882547,288
l2879079.2,0.0033993893302977085,0.004420802462846041,288
l2691959.2,0.003397599561139941,0.004472792614251375,288
l3048231.2,0.0033974184188991785,0.004389752633869648,288
l2897764.2,0.0033925557509064674,0.0044348821975290775,288
l2785526.2,0.0033914661034941673,0.004385615233331919,288
l3122814.3,0.0033898698166012764,0.004128001630306244,288
l2991917.2,0.0033897983375936747,0.004410988185554743,288
l3085410.2,0.00338939786888659,0.004231777973473072,288
l2785534.2,0.0033871568739414215,0.004091903101652861,288
l2860481.3,0.0033853305503726006,0.004118560813367367,288
l2989564.2,0.0033846248406916857,0.004081862512975931,288
l3122835.2,0.0033786881249397993,0.004178623668849468,288
l3122816.2,0.003378434805199504,0.004129189532250166,288
l2991918.2,0.0033782506361603737,0.0044169798493385315,288
l2785520.2,0.0033741912338882685,0.004348925314843655,288
l2729405.2,0.003370736725628376,0.004309197422116995,288
l2933120.3,0.003370230784639716,0.004267077427357435,288
l2820535.2,0.0033690636046230793,0.004073008894920349,288
l2805036.2,0.0033689397387206554,0.004241521470248699,288
l2691954.2,0.003368909703567624,0.004348439630120993,288
l3119793.2,0.003365923184901476,0.004335234872996807,288
l2729407.2,0.0033656395971775055,0.0043590315617620945,288
l3254238.2,0.003364657051861286,0.004347889218479395,288
293471.2,0.0033633008133620024,0.004335565492510796,288
l2726974.2,0.003362545045092702,0.004000506829470396,288
l3197643.2,0.003360949456691742,0.004362217616289854,288
l2691941.3,0.003359927097335458,0.004221817944198847,288
l3178979.3,0.0033571587409824133,0.004088944289833307,288
l2841620.2,0.003356404136866331,0.004309545271098614,288
l2748840.2,0.0033547813072800636,0.004168904852122068,288
l2689678.2,0.0033475705422461033,0.004337533842772245,288
l3216370.2,0.0033454091753810644,0.004310805816203356,288
l3254211.2,0.0033446575980633497,0.004327942617237568,288
l3178981.2,0.003344462951645255,0.004232764709740877,288
l2916620.2,0.003341926960274577,0.004044147673994303,288
l3139598.2,0.0033413527999073267,0.004312456119805574,288
l3122823.2,0.0033402210101485252,0.004352437797933817,288
l3086075.2,0.003339358139783144,0.004158411640673876,288
l2973162.2,0.0033388035371899605,0.004344889894127846,288
l2879092.3,0.0033374715130776167,0.00414280965924263,288
l2991902.2,0.003334903856739402,0.004398865159600973,288
l2691965.2,0.003329348284751177,0.0040306514129042625,288
l2710525.3,0.0033267901744693518,0.004151569213718176,288
l2897789.2,0.003326186677441001,0.003991858102381229,288
l3197629.2,0.003322233445942402,0.004310064483433962,288
l2860499.2,0.0033165912609547377,0.004124915227293968,288
l3104120.2,0.00331514747813344,0.004292658530175686,288
l3160868.2,0.0033146969508379698,0.00380853028036654,288
l0247162.2,0.0033122594468295574,0.004325021058320999,288
l0247160.2,0.0033120852895081043,0.004324685782194138,288
l2728247.2,0.003307682229205966,0.004027011338621378,288
l3160113.2,0.0033051983918994665,0.004025961738079786,288
l2879065.2,0.0033050745259970427,0.0042966329492628574,288
l2916619.2,0.0033036794047802687,0.004093089606612921,288
l2990826.2,0.0033022454008460045,0.0039203958585858345,288
l2989566.2,0.0033018216490745544,0.004029529634863138,288
l2745799.3,0.003301170887425542,0.004124891012907028,288
l3252336.2,0.0033005925361067057,0.004026417620480061,288
l2691942.2,0.0032985121943056583,0.004303171299397945,288
l2935549.2,0.0032976826187223196,0.004053874406963587,288
l2708744.2,0.003296381328254938,0.003985117189586163,288
l2786273.2,0.003292729379609227,0.0043012662790715694,288
l2973833.2,0.003292144276201725,0.004017058294266462,288
l2841636.2,0.0032893652096390724,0.004301206208765507,288
l3104145.2,0.0032801085617393255,0.0039513143710792065,288
l3102793.2,0.0032767346128821373,0.004112809896469116,288
l2916617.2,0.003273765556514263,0.004070684779435396,288
l2802480.2,0.003269833978265524,0.003982475958764553,288
l2991929.2,0.0032695429399609566,0.004104789812117815,288
l3195318.2,0.0032678081188350916,0.004193425178527832,288
l2691946.2,0.00326597411185503,0.004214576445519924,288
l2897784.2,0.003264552680775523,0.004517553839832544,288
l2673305.2,0.003262878395617008,0.0042111314833164215,288
l2822871.2,0.003261380363255739,0.003919932525604963,288
l3066829.3,0.003252958180382848,0.004200413823127747,288
l2935547.2,0.0032515909988433123,0.003940870985388756,288
l2785536.2,0.003248401917517185,0.003960325848311186,288
l2710530.2,0.003245980478823185,0.0039581661112606525,288
l2879752.2,0.0032459432259202003,0.004172685090452433,288
l3048196.2,0.0032437543850392103,0.004195862449705601,288
l2851933.2,0.003236795077100396,0.003881986951455474,288
l3066814.2,0.0032324600033462048,0.003970689605921507,288
l3179678.2,0.003231593407690525,0.0039031412452459335,288
l3233413.2,0.0032310625538229942,0.0039516924880445,288
l3216345.2,0.0032268071081489325,0.003978513181209564,288
l3179607.2,0.003219292499125004,0.0038567979354411364,288
l3142078.2,0.0032180221751332283,0.004163400270044804,288
l3029504.2,0.003217817982658744,0.003935912158340216,288
l2841641.2,0.00321717606857419,0.00395845016464591,288
l3178988.2,0.003216617973521352,0.003930648323148489,288
l3066818.2,0.0032146787270903587,0.004220288246870041,288
l2822873.2,0.00321174249984324,0.0039249612018466,288
l2801902.2,0.003207250265404582,0.004025211092084646,288
l2917328.2,0.0032056979835033417,0.0037901955656707287,288
l3216988.2,0.003205561079084873,0.0038336669094860554,288
l3046854.2,0.0032052421011030674,0.003966469783335924,288
l2879767.2,0.003191042225807905,0.0037383700255304575,288
l2690187.2,0.003188599366694689,0.003874870017170906,288
l3027670.2,0.0031807073391973972,0.0038654992822557688,288
l3068944.2,0.0031781813595443964,0.003678110893815756,288
l2822866.2,0.00317675294354558,0.003974264487624168,288
l3217064.2,0.003173672128468752,0.0038676189724355936,288
l3215385.2,0.0031733654905110598,0.0038551613688468933,288
l2785547.2,0.0031731100752949715,0.003870774060487747,288
l3197634.2,0.003171171061694622,0.00399588281288743,288
l3047289.2,0.0031657249201089144,0.003849278436973691,288
l3048963.2,0.0031640627421438694,0.003713888581842184,288
l3160864.2,0.0031634001061320305,0.003695274703204632,288
l2766742.2,0.0031608720310032368,0.0038859760388731956,288
l3102286.2,0.0031600019428879023,0.003836468094959855,288
l0247171.2,0.0031582117080688477,0.0042724027298390865,288
l3215203.2,0.0031536011956632137,0.003856620518490672,288
l2785516.2,0.003152606775984168,0.004115155432373285,288
l3216344.2,0.0031488409731537104,0.003953965846449137,288
l2879063.2,0.0031453019473701715,0.003850807435810566,288
l2915542.2,0.003144927555695176,0.0038488605059683323,288
l3235258.2,0.003142282832413912,0.003912256099283695,288
l3104136.2,0.0031373421661555767,0.003851240035146475,288
l2955055.2,0.0031352604273706675,0.003774072276428342,288
l2798067.2,0.003132670186460018,0.003859013319015503,288
l3082988.2,0.0031314571388065815,0.0037276765797287226,288
l2803199.2,0.0031306399032473564,0.0038358878809958696,288
l2820531.2,0.0031294673681259155,0.0038658082485198975,288
l2936276.2,0.00312937144190073,0.003872768022119999,288
l2896685.2,0.0031288336031138897,0.0038277471903711557,288
l3254915.2,0.0031263986602425575,0.0036352984607219696,288
l2822877.2,0.0031241083052009344,0.0038144737482070923,288
l2973167.2,0.003122724127024412,0.0038973765913397074,288
l2879753.2,0.003114806255325675,0.0037274984642863274,288
l3029055.2,0.0031146223191171885,0.003816752228885889,288
l3048965.2,0.0031109058763831854,0.0037564279045909643,288
l3122812.2,0.0031068995594978333,0.0038358918391168118,288
l2973146.2,0.0031028203666210175,0.003841713070869446,288
l3104859.2,0.0031024478375911713,0.0037070531398057938,288
l3141397.2,0.003101748414337635,0.003891843603923917,288
l2822858.2,0.0030942473094910383,0.00380999525077641,288
l2822860.2,0.0030905234161764383,0.0038730453234165907,288
l2766744.2,0.0030904917512089014,0.0038005514070391655,288
l3160108.2,0.0030856614466756582,0.0037646156270056963,288
l3197636.2,0.003082259325310588,0.0039052770007401705,288
l2860478.2,0.0030816541984677315,0.00379252340644598,288
l2804256.2,0.0030811051838099957,0.0037876912392675877,288
l3104114.2,0.0030741323716938496,0.0037610498256981373,288
l3159037.2,0.003072749823331833,0.0038206656463444233,288
l2729414.2,0.0030677197501063347,0.003792012110352516,288
l3160109.2,0.00306493416428566,0.0037643311079591513,288
l3215549.2,0.003063267795369029,0.0038310729432851076,288
l2973180.2,0.0030629083048552275,0.0038298985455185175,288
l3065750.2,0.0030621199402958155,0.0039307428523898125,288
l2973178.2,0.003056415356695652,0.003876179689541459,288
l2785543.2,0.00305499997921288,0.003751647425815463,288
l2766715.2,0.0030544165056198835,0.0038117277435958385,288
l2916610.2,0.003054069122299552,0.003791886381804943,288
l2690941.2,0.003053830936551094,0.00374574470333755,288
l2822872.2,0.00305278692394495,0.0036985536571592093,288
l3048887.2,0.0030514919199049473,0.0037869038060307503,288
l3048209.2,0.0030500488355755806,0.003806537017226219,288
l2731712.2,0.0030497547704726458,0.0037656505592167377,288
l2691938.2,0.003048676997423172,0.003800756996497512,288
l2879070.2,0.003045479767024517,0.003757806494832039,288
l3254213.2,0.0030446769669651985,0.003791361814364791,288
l2861219.2,0.003044582437723875,0.0036100002471357584,288
l2991901.2,0.0030440534465014935,0.003798595629632473,288
l2729408.2,0.0030428217723965645,0.0038024545647203922,288
l3216342.2,0.003041801741346717,0.003884660778567195,288
l2710513.2,0.003037812188267708,0.0037702657282352448,288
l2804255.2,0.0030358743388205767,0.003764525055885315,288
l2767409.2,0.0030353416223078966,0.0036358130164444447,288
l3254206.2,0.0030303671956062317,0.003727717325091362,288
l3216367.2,0.0030297066550701857,0.003800683654844761,288
l3189189.2,0.003028866834938526,0.0037538434844464064,288
l3085398.2,0.003028507111594081,0.0037779968697577715,288
l2876798.2,0.0030250330455601215,0.0037426017224788666,288
l3029510.2,0.0030220551416277885,0.003744186135008931,288
l2913406.2,0.0030203508213162422,0.00377832492813468,288
l2954338.2,0.003020314499735832,0.003761094994843006,288
l3010580.2,0.0030202914495021105,0.003740418702363968,288
l3160117.2,0.0030150951351970434,0.0037921180482953787,288
l3160102.2,0.0030133696272969246,0.0037313071079552174,288
l2710546.2,0.003011887427419424,0.003803207539021969,288
l2860484.2,0.0030109048821032047,0.0037642447277903557,288
l2748124.2,0.0030090678483247757,0.00376526708714664,288
l3197632.2,0.003007753286510706,0.00376023817807436,288
l2766722.2,0.0030042012222111225,0.0037900391034781933,288
l2841624.2,0.0030029891058802605,0.0036850443575531244,288
l3029183.2,0.003001923207193613,0.0037587054539471865,288
l2822857.2,0.0030000056140124798,0.003687668591737747,288
l3104124.2,0.0029996803496032953,0.0037009580992162228,288
l2991927.2,0.002995444694533944,0.0036992691457271576,288
l2952003.2,0.0029942409601062536,0.0037275913637131453,288
l2897771.2,0.0029935119673609734,0.003548793029040098,288
l2935556.2,0.002988620661199093,0.003754351055249572,288
l2726975.2,0.0029873885214328766,0.0037973057478666306,288
l2917310.2,0.0029870751313865185,0.003620028728619218,288
l3029506.2,0.0029847444966435432,0.003761343425139785,288
l3029520.2,0.0029846657998859882,0.0037853801622986794,288
l2673308.2,0.002982380101457238,0.0037717237137258053,288
l3197660.2,0.002982187084853649,0.0037459195591509342,288
l3048203.2,0.0029799295589327812,0.003765772795304656,288
l3066830.2,0.002979664597660303,0.0037787738256156445,288
l3104127.2,0.00297921197488904,0.0037330975756049156,288
l2973160.2,0.002978906035423279,0.0036626458168029785,288
l2710514.2,0.0029782098717987537,0.003743733512237668,288
l3254214.2,0.0029780373442918062,0.0036838881205767393,288
l3198358.2,0.0029738610610365868,0.0036758792120963335,288
l2860506.2,0.0029730896931141615,0.003674399573355913,288
l2859391.2,0.002973059890791774,0.003669361351057887,288
l2804257.2,0.002972719492390752,0.003694697516039014,288
l2673320.2,0.0029714666306972504,0.0037786224856972694,288
l3085397.2,0.002968627493828535,0.003700003493577242,288
l2973156.2,0.0029668756760656834,0.0036877731326967478,288
l2688692.2,0.0029667408671230078,0.0037148145493119955,288
l2955005.2,0.002966550411656499,0.003718296065926552,288
l3254234.2,0.0029665359761565924,0.00369441625662148,288
l3198355.2,0.00296536716632545,0.0036044714506715536,288
l2766749.2,0.0029649764765053988,0.0037444690242409706,288
l2841634.2,0.0029647669289261103,0.003703060559928417,288
l3216338.2,0.0029632840305566788,0.0037362766452133656,288
l2711224.2,0.0029619026463478804,0.0035498011857271194,288
l3142079.2,0.0029615815728902817,0.003552098525688052,288
l2729430.2,0.002961308229714632,0.003672838443890214,288
l2860501.2,0.002961190417408943,0.0037435567937791348,288
l2860479.2,0.002960038371384144,0.0036811623722314835,288
l2801896.2,0.0029593701474368572,0.003665839321911335,288
l3122821.2,0.00295918807387352,0.003665493568405509,288
l2748152.2,0.0029588821344077587,0.0036947380285710096,288
l3251806.2,0.002956272568553686,0.0036695830058306456,288
l3214112.2,0.0029554443899542093,0.0036955459509044886,288
l3216361.2,0.002955356379970908,0.00368255446664989,288
l2748139.2,0.002954193390905857,0.0036683285143226385,288
l3235252.2,0.0029535777866840363,0.0036880383267998695,288
l2804245.2,0.002953450893983245,0.0036770026199519634,288
l2691939.2,0.002953328425064683,0.0037069518584758043,288
l3315860.2,0.0029509931337088346,0.0036657568998634815,288
l2748839.2,0.0029496874194592237,0.0035780135076493025,288
l2991939.2,0.002948842942714691,0.003640156937763095,288
l3178969.2,0.002948323730379343,0.003661587368696928,288
l3236011.2,0.0029480212833732367,0.003616268513724208,288
l3139086.2,0.0029475640039891005,0.0037384619936347008,288
l3178975.2,0.0029459514189511538,0.003735035192221403,288
l3010560.2,0.0029436652548611164,0.003732582088559866,288
l3010562.2,0.0029425201937556267,0.0037270761094987392,288
l3142098.2,0.0029419546481221914,0.0035679854918271303,288
l3066811.2,0.002941853366792202,0.003704681294038892,288
l2691949.2,0.002941026585176587,0.0036643333733081818,288
l2860500.2,0.002940766280516982,0.0037218693178147078,288
l2897807.2,0.002940024482086301,0.0036495565436780453,288
l2879068.2,0.002939878962934017,0.003685711184516549,288
l2991915.2,0.0029366861563175917,0.0037381350994110107,288
l2710512.2,0.0029354062862694263,0.0036750573199242353,288
l2973152.2,0.002930569229647517,0.0037234039045870304,288
l3235250.2,0.0029279086738824844,0.003649146994575858,288
l3197635.2,0.0029277298599481583,0.0036495914682745934,288
l2766730.2,0.0029235875699669123,0.003641827031970024,288
l2710542.2,0.002923116087913513,0.0036931713111698627,288
l3008232.2,0.00291990814730525,0.0036471132189035416,288
l3122815.2,0.0029196690302342176,0.003622598946094513,288
l2860483.2,0.0029191025532782078,0.0036948807537555695,288
l2914323.2,0.002917674370110035,0.0036497993860393763,288
l2804258.2,0.002914644777774811,0.003652851330116391,288
l2673313.2,0.002913885749876499,0.0036406193394213915,288
l2991916.2,0.0029134044889360666,0.0036903449799865484,288
l3029518.2,0.0029128065798431635,0.00368158845230937,288
l2673322.2,0.00291199772618711,0.0036240939516574144,288
l2710508.2,0.0029115101788192987,0.0036617154255509377,288
l2954349.2,0.002910860348492861,0.0036573633551597595,288
l3207907.2,0.0029100729152560234,0.0036661934573203325,288
l2729434.2,0.002910053124651313,0.0036198890302330256,288
l2764399.2,0.0029099727980792522,0.003636599751189351,288
l2954347.2,0.0029095220379531384,0.0036389371380209923,288
l3160104.2,0.0029087841976433992,0.003639995353296399,288
l3085391.2,0.0029085567221045494,0.0036875365767627954,288
l3141394.2,0.002907596994191408,0.00376511481590569,288
l2767407.2,0.0029071499593555927,0.0035399096086621284,288
l2897800.2,0.0029071273747831583,0.0036441569682210684,288
l2691948.2,0.0029067026916891336,0.0037189354188740253,288
l2785522.2,0.0029050009325146675,0.0036714242305606604,288
l3254869.2,0.002901984378695488,0.003656613640487194,288
l2711234.2,0.0028996923938393593,0.0035269747022539377,288
l2879077.2,0.00289949681609869,0.0036757944617420435,288
l2911069.2,0.002898363396525383,0.00363601790741086,288
l2935568.2,0.0028967252001166344,0.0036434000357985497,288
l2879066.2,0.0028962360229343176,0.003666703822091222,288
l2989432.2,0.002895551035180688,0.003676288528367877,288
l2954346.2,0.0028947065584361553,0.0036557617131620646,288
l2710504.2,0.002890784526243806,0.0037203687243163586,288
l2860485.2,0.002889225957915187,0.0036162463948130608,288
l2673326.2,0.0028853246476501226,0.0036134724505245686,288
l2785512.2,0.0028831816744059324,0.0036591331008821726,288
l2879072.2,0.0028800780419260263,0.003611375577747822,288
l3029501.2,0.0028796857222914696,0.0036638646852225065,288
l3216349.2,0.0028740388806909323,0.0036176980938762426,288
l2748131.2,0.002873617922887206,0.0037011916283518076,288
l2973149.2,0.0028731124475598335,0.003624286036938429,288
l2684420.2,0.002867006929591298,0.0036259309854358435,288
l2729401.2,0.002864787820726633,0.0036312490701675415,288
l3122810.2,0.002863980131223798,0.003628693986684084,288
l3048199.2,0.0028637663926929235,0.003629551036283374,288
l2897765.2,0.0028634436894208193,0.0036336653865873814,288
l3254203.2,0.0028627491556108,0.003628251375630498,288
l3197624.2,0.0028621640522032976,0.0036365538835525513,288
l2948732.2,0.002861638553440571,0.003629832761362195,288
l2710505.2,0.002861476270481944,0.003638762980699539,288
l3231269.2,0.002860552631318569,0.0036065541207790375,288
l3066813.2,0.002860461361706257,0.0036052907817065716,288
l2935553.2,0.0028604117687791586,0.0036281654611229897,288
l2897774.2,0.00286011747084558,0.0036258434411138296,288
l2729427.2,0.002856896258890629,0.003631185507401824,288
l3178974.2,0.0028535278979688883,0.003624933771789074,288
l2991910.2,0.0028529870323836803,0.0036174629349261522,288
l3157710.2,0.002849136246368289,0.003623291617259383,288
